,residuos,residuos_especiales,agua,energia,conciencia,label
5471,1.0,0.5,0.0,0.5,0.5,2
5472,1.0,0.5,0.0,0.0,0.5,2
5473,0.5,0.0,0.5,1.0,1.0,1
5474,1.0,0.5,0.0,0.5,0.5,2
5475,1.0,0.0,0.0,1.0,1.0,1
5476,1.0,0.5,0.0,0.5,0.5,2
5477,1.0,0.0,0.5,0.5,1.0,0
5478,1.0,0.0,0.0,0.5,1.0,1
5479,0.5,0.5,0.0,0.5,1.0,1
5480,1.0,0.5,0.0,1.0,0.5,1
5481,1.0,0.0,0.0,1.0,1.0,1
5482,1.0,0.0,0.0,1.0,1.0,1
5483,0.5,0.0,0.0,1.0,0.5,1
5484,1.0,0.0,0.0,1.0,1.0,1
5485,1.0,0.5,0.5,0.5,0.5,0
5486,1.0,0.5,0.0,0.5,0.5,2
5487,1.0,0.0,0.0,1.0,1.0,1
5488,1.0,0.0,0.0,1.0,1.0,1
5489,1.0,0.0,0.0,1.0,1.0,1
5490,1.0,0.5,0.0,1.0,0.5,1
5491,1.0,0.0,0.5,1.0,1.0,1
5492,1.0,1.0,1.0,0.0,0.0,0
5493,1.0,0.5,0.0,0.5,0.5,2
5494,1.0,0.0,0.0,0.5,0.5,1
5495,1.0,0.0,0.0,0.0,1.0,2
5496,1.0,0.5,0.5,1.0,1.0,1
5497,0.5,0.0,0.5,1.0,0.5,1
5498,0.5,0.0,0.0,1.0,0.5,1
5499,1.0,0.0,0.0,0.5,0.5,1
5500,1.0,0.5,1.0,1.0,0.5,0
5501,1.0,1.0,0.5,1.0,1.0,1
5502,1.0,0.0,0.0,0.5,1.0,1
5503,1.0,0.0,1.0,0.5,1.0,0
5504,1.0,0.5,0.0,0.5,0.5,2
5505,1.0,0.0,0.0,1.0,1.0,1
5506,1.0,0.0,0.0,1.0,0.5,1
5507,1.0,0.0,0.0,0.0,0.5,2
5508,0.0,0.5,0.0,0.5,0.5,2
5509,1.0,0.5,0.5,1.0,0.5,1
5510,1.0,0.5,0.0,0.5,1.0,1
5511,1.0,0.5,0.0,0.5,0.5,2
5512,0.5,0.5,0.5,0.0,0.5,2
5513,1.0,0.5,0.0,0.5,1.0,1
5514,0.5,0.0,0.0,1.0,0.5,1
5515,1.0,0.5,0.0,0.5,0.5,2
5516,1.0,0.5,0.0,0.5,0.5,2
5517,1.0,0.5,0.0,0.5,1.0,1
5518,1.0,0.5,0.5,1.0,0.5,1
5519,1.0,0.5,1.0,0.0,0.0,0
5520,1.0,1.0,0.0,0.5,0.5,2
5521,1.0,0.0,0.0,0.5,1.0,1
5522,1.0,0.5,1.0,0.0,0.5,0
5523,0.5,0.0,1.0,1.0,1.0,0
5524,1.0,0.5,0.5,0.5,0.5,0
5525,1.0,0.0,0.5,0.5,1.0,0
5526,1.0,0.0,1.0,1.0,1.0,0
5527,1.0,0.0,0.5,0.0,0.5,2
5528,0.5,0.5,1.0,0.5,1.0,0
5529,1.0,0.0,0.0,1.0,1.0,1
5530,1.0,1.0,1.0,1.0,1.0,0
5531,1.0,0.5,1.0,1.0,1.0,0
5532,1.0,1.0,1.0,0.0,0.0,0
5533,0.5,0.5,1.0,1.0,0.5,0
5534,0.0,0.5,0.0,0.0,1.0,2
5535,0.5,0.0,1.0,1.0,0.5,0
5536,1.0,1.0,0.0,1.0,1.0,1
5537,0.0,0.0,0.0,0.0,1.0,2
5538,0.5,0.0,1.0,1.0,0.5,0
5539,1.0,0.5,0.5,1.0,0.5,1
5540,1.0,0.5,0.5,1.0,0.5,1
5541,1.0,0.0,0.0,1.0,0.0,1
5542,1.0,0.5,0.0,1.0,0.0,1
5543,1.0,0.0,0.5,1.0,0.5,1
5544,0.5,0.5,0.5,1.0,0.5,1
5545,1.0,0.5,0.0,0.5,0.0,2
5546,1.0,0.0,0.5,1.0,0.0,1
5547,0.5,0.5,0.5,1.0,0.5,1
5548,0.5,0.5,0.5,1.0,1.0,1
5549,1.0,0.0,0.0,0.0,1.0,2
5550,0.5,0.5,0.5,1.0,1.0,1
5551,0.5,0.0,0.5,1.0,1.0,1
5552,1.0,0.0,0.0,0.0,1.0,2
5553,1.0,0.0,0.5,1.0,1.0,1
5554,0.5,0.0,1.0,1.0,1.0,0
5555,1.0,0.5,0.0,0.5,1.0,1
5556,1.0,0.5,0.0,1.0,0.5,1
5557,1.0,0.5,0.0,1.0,1.0,1
5558,1.0,0.0,0.0,1.0,1.0,1
5559,0.5,0.0,0.5,1.0,0.5,1
5560,1.0,0.0,0.5,1.0,1.0,1
5561,1.0,0.0,0.5,0.5,1.0,0
5562,0.5,0.5,1.0,0.5,1.0,0
5563,1.0,0.0,1.0,1.0,1.0,0
5564,1.0,1.0,0.0,1.0,0.5,1
5565,0.0,0.0,0.5,0.5,1.0,1
5566,0.5,0.5,1.0,1.0,0.5,0
5567,0.5,1.0,0.5,0.0,0.5,2
5568,1.0,1.0,0.0,0.0,1.0,2
5569,1.0,0.5,1.0,1.0,0.5,0
5570,0.5,0.5,0.5,1.0,0.5,1
5571,1.0,0.0,1.0,0.0,0.5,0
5572,0.5,0.5,0.0,1.0,1.0,1
5573,1.0,0.0,0.0,1.0,1.0,1
5574,1.0,1.0,0.0,0.5,1.0,1
5575,1.0,0.0,0.0,1.0,1.0,1
5576,0.5,0.5,0.5,1.0,0.5,1
5577,0.5,0.5,0.5,1.0,0.5,1
5578,1.0,0.0,0.5,0.5,1.0,0
5579,0.0,0.0,0.5,1.0,0.5,1
5580,1.0,0.5,1.0,0.0,1.0,0
5581,1.0,0.5,0.0,1.0,0.5,1
5582,0.5,0.0,1.0,1.0,0.5,0
5583,1.0,0.0,0.0,1.0,1.0,1
5584,1.0,0.5,1.0,0.5,1.0,0
5585,1.0,0.5,0.5,0.5,0.5,0
5586,1.0,0.0,1.0,1.0,1.0,0
5587,0.5,0.5,0.5,1.0,0.5,1
5588,0.5,0.5,0.0,0.5,1.0,1
5589,1.0,0.0,0.5,1.0,1.0,1
5590,1.0,0.5,0.0,1.0,1.0,1
5591,1.0,0.5,0.0,1.0,1.0,1
5592,1.0,0.0,0.5,0.5,1.0,0
5593,1.0,0.0,0.5,1.0,1.0,1
5594,1.0,0.5,0.0,0.5,0.5,2
5595,1.0,0.5,0.0,1.0,0.5,1
5596,1.0,0.0,1.0,0.5,1.0,0
5597,1.0,0.0,1.0,1.0,1.0,0
5598,1.0,1.0,0.5,0.0,0.5,2
5599,1.0,0.0,1.0,1.0,1.0,0
5600,1.0,0.0,1.0,1.0,1.0,0
5601,1.0,1.0,0.5,1.0,1.0,1
5602,1.0,1.0,0.5,0.0,1.0,2
5603,1.0,0.0,1.0,1.0,1.0,0
5604,1.0,0.0,0.5,1.0,1.0,1
5605,1.0,0.0,0.0,1.0,1.0,1
5606,1.0,0.5,0.0,1.0,1.0,1
5607,1.0,0.5,0.0,1.0,0.5,1
5608,1.0,0.0,1.0,0.5,1.0,0
5609,0.5,0.0,1.0,0.0,0.5,0
5610,0.5,0.5,1.0,1.0,1.0,0
5611,1.0,0.5,0.0,1.0,0.5,1
5612,1.0,0.5,0.0,0.5,0.5,2
5613,1.0,0.0,1.0,1.0,0.5,0
5614,1.0,0.5,1.0,0.5,0.5,0
5615,1.0,1.0,0.5,1.0,0.5,1
5616,1.0,1.0,1.0,1.0,0.5,0
5617,1.0,1.0,0.0,1.0,1.0,1
5618,0.5,0.5,0.0,0.5,0.5,2
5619,1.0,1.0,1.0,0.0,0.0,0
5620,0.5,0.5,0.0,0.5,1.0,1
5621,0.5,0.5,0.5,1.0,0.0,1
5622,1.0,0.5,1.0,1.0,1.0,0
5623,1.0,0.0,0.0,0.5,1.0,1
5624,1.0,1.0,0.5,0.5,0.5,0
5625,1.0,0.5,1.0,0.5,0.5,0
5626,1.0,0.0,1.0,1.0,1.0,0
5627,1.0,0.5,1.0,0.5,0.5,0
5628,1.0,0.0,0.5,1.0,1.0,1
5629,1.0,0.0,1.0,0.5,1.0,0
5630,1.0,0.0,0.0,0.5,1.0,1
5631,1.0,0.5,0.5,0.0,1.0,2
5632,1.0,1.0,0.0,1.0,0.5,1
5633,1.0,0.0,0.0,0.0,0.5,2
5634,1.0,0.5,0.5,0.0,1.0,2
5635,1.0,0.5,1.0,0.5,0.5,0
5636,1.0,1.0,0.0,0.0,0.5,2
5637,1.0,1.0,0.0,1.0,0.0,1
5638,1.0,0.5,0.0,0.5,1.0,1
5639,1.0,0.5,1.0,0.5,0.5,0
5640,1.0,0.0,0.0,0.5,1.0,1
5641,1.0,0.5,0.0,0.5,0.0,2
5642,0.5,0.0,1.0,1.0,1.0,0
5643,1.0,0.5,0.5,0.5,1.0,0
5644,1.0,0.5,0.5,0.5,0.5,0
5645,1.0,0.5,0.0,0.5,1.0,1
5646,1.0,0.5,0.0,0.5,1.0,1
5647,0.0,1.0,0.0,1.0,1.0,1
5648,0.0,1.0,0.0,0.5,1.0,1
5649,1.0,0.5,1.0,1.0,1.0,0
5650,1.0,0.5,1.0,1.0,1.0,0
5651,1.0,1.0,0.0,1.0,1.0,1
5652,1.0,0.5,0.0,1.0,1.0,1
5653,1.0,0.0,0.0,1.0,1.0,1
5654,0.5,0.0,0.0,0.5,0.5,2
5655,1.0,0.5,1.0,1.0,0.5,0
5656,0.5,0.5,0.0,1.0,0.5,1
5657,1.0,0.0,1.0,1.0,1.0,0
5658,0.5,0.0,0.0,0.5,0.5,2
5659,1.0,0.5,0.5,0.5,0.5,0
5660,0.5,0.5,1.0,0.5,1.0,0
5661,1.0,0.5,0.5,0.0,1.0,2
5662,1.0,0.5,0.5,1.0,1.0,1
5663,1.0,0.0,1.0,0.5,0.5,0
5664,0.5,0.0,1.0,1.0,1.0,0
5665,0.5,1.0,0.0,0.5,0.5,2
5666,1.0,0.5,1.0,0.0,0.0,0
5667,0.5,0.5,0.0,0.0,1.0,2
5668,1.0,0.5,0.0,0.0,0.0,2
5669,0.0,0.5,1.0,0.0,1.0,0
5670,0.0,0.0,1.0,0.0,1.0,0
5671,0.5,0.0,0.5,0.0,0.0,2
5672,0.5,0.0,0.5,0.5,0.5,2
5673,0.0,1.0,0.0,0.0,1.0,2
5674,0.0,0.5,0.0,0.5,1.0,1
5675,0.0,0.0,0.0,0.0,1.0,2
5676,0.0,0.0,0.0,0.5,1.0,1
5677,0.5,0.0,0.0,0.0,0.5,2
5678,1.0,0.5,1.0,0.5,0.0,0
5679,0.0,0.0,0.0,0.0,1.0,2
5680,0.0,0.0,0.0,1.0,1.0,1
5681,1.0,0.5,0.5,0.0,0.0,2
5682,1.0,0.5,0.0,0.0,0.0,2
5683,0.0,0.0,0.0,0.0,1.0,2
5684,0.0,0.0,0.0,0.0,1.0,2
5685,1.0,0.0,0.5,0.0,1.0,2
5686,1.0,0.0,1.0,0.0,0.5,0
5687,1.0,0.0,1.0,0.0,1.0,0
5688,1.0,0.0,0.0,0.5,0.5,1
5689,1.0,0.5,1.0,0.0,1.0,0
5690,0.0,0.0,1.0,0.0,1.0,0
5691,0.0,0.0,0.5,0.5,1.0,1
5692,0.0,0.5,0.5,0.0,1.0,2
5693,0.0,0.5,0.5,0.5,0.5,2
5694,0.0,0.0,0.5,0.0,1.0,2
5695,0.0,0.0,0.0,1.0,1.0,1
5696,0.0,0.0,1.0,1.0,1.0,0
5697,0.0,0.0,1.0,1.0,0.0,0
5698,0.0,0.0,0.5,1.0,1.0,1
5699,1.0,0.0,1.0,1.0,1.0,0
5700,0.0,0.0,0.0,1.0,0.0,1
5701,1.0,0.0,1.0,1.0,0.0,0
5702,0.5,0.0,1.0,1.0,0.5,0
5703,0.0,0.0,1.0,0.0,1.0,0
5704,0.0,0.0,1.0,0.0,0.5,0
5705,0.5,0.0,1.0,0.0,1.0,0
5706,0.0,0.5,0.0,0.0,1.0,2
5707,0.5,0.0,1.0,1.0,1.0,0
5708,0.5,0.0,1.0,1.0,1.0,0
5709,0.5,0.0,1.0,1.0,0.5,0
5710,1.0,0.5,0.0,1.0,1.0,1
5711,1.0,1.0,0.0,0.0,1.0,2
5712,1.0,0.5,0.0,0.0,1.0,2
5713,1.0,0.5,0.0,0.0,1.0,2
5714,1.0,0.5,0.0,0.0,1.0,2
5715,0.0,0.0,1.0,0.0,0.5,0
5716,0.0,0.0,1.0,0.0,0.0,0
5717,0.5,0.0,0.5,0.0,1.0,2
5718,0.0,0.0,0.0,0.0,1.0,2
5719,0.0,0.0,0.0,0.0,1.0,2
5720,0.0,0.0,0.0,0.5,1.0,1
5721,0.0,0.0,0.5,0.5,0.0,2
5722,0.0,0.0,0.0,0.0,1.0,2
5723,0.0,0.0,1.0,1.0,0.0,0
5724,0.0,0.0,1.0,1.0,0.5,0
5725,0.0,0.5,0.5,1.0,0.5,1
5726,0.0,0.0,1.0,1.0,0.0,0
5727,0.0,1.0,1.0,1.0,0.5,0
5728,0.0,0.5,1.0,1.0,1.0,0
5729,0.0,0.5,0.5,1.0,0.5,1
5730,0.0,0.0,1.0,1.0,0.0,0
5731,0.0,0.5,1.0,0.5,1.0,0
5732,0.0,0.0,0.5,0.0,0.5,2
5733,0.0,0.5,0.5,1.0,1.0,1
5734,0.0,0.0,1.0,1.0,1.0,0
5735,1.0,0.5,0.0,0.0,1.0,2
5736,1.0,1.0,0.0,1.0,1.0,1
5737,1.0,0.5,0.0,0.0,1.0,2
5738,1.0,0.5,0.0,0.5,1.0,1
5739,1.0,0.5,0.0,0.5,1.0,1
5740,1.0,0.5,0.0,0.0,1.0,2
5741,1.0,0.0,1.0,0.5,0.5,0
5742,0.0,0.0,0.0,0.0,1.0,2
5743,0.0,0.5,0.0,0.5,1.0,1
5744,0.0,0.0,0.5,0.0,0.5,2
5745,0.5,0.0,0.0,0.5,0.5,2
5746,0.0,0.0,0.0,0.0,0.5,2
5747,0.0,0.0,0.5,0.0,1.0,2
5748,0.0,0.0,0.0,0.0,1.0,2
5749,0.0,0.0,0.5,0.0,0.5,2
5750,0.0,0.0,0.0,0.0,0.5,2
5751,1.0,0.0,0.0,0.0,0.0,2
5752,1.0,0.5,0.0,0.5,1.0,1
5753,0.0,0.5,0.0,0.5,1.0,1
5754,0.0,0.5,0.0,0.5,1.0,1
5755,0.0,0.0,0.0,0.0,1.0,2
5756,0.0,0.5,0.0,0.0,1.0,2
5757,1.0,0.5,0.0,0.0,1.0,2
5758,1.0,0.5,0.0,0.0,0.0,2
5759,1.0,0.0,0.5,1.0,1.0,1
5760,0.0,0.0,0.5,0.0,1.0,2
5761,1.0,0.5,1.0,1.0,0.0,0
5762,1.0,1.0,0.5,1.0,1.0,1
5763,0.0,0.5,0.0,1.0,1.0,1
5764,1.0,0.5,1.0,1.0,0.0,0
5765,0.0,0.5,0.5,0.0,0.5,2
5766,1.0,1.0,1.0,0.5,1.0,0
5767,1.0,0.5,0.5,0.5,1.0,0
5768,1.0,0.0,1.0,1.0,1.0,0
5769,1.0,0.0,0.5,1.0,0.5,1
5770,1.0,0.0,1.0,1.0,1.0,0
5771,0.0,0.5,0.5,1.0,0.5,1
5772,0.0,0.0,1.0,1.0,1.0,0
5773,1.0,0.0,0.5,1.0,0.5,1
5774,0.0,0.0,0.5,0.5,1.0,1
5775,0.0,0.0,0.5,1.0,1.0,1
5776,0.0,0.5,1.0,0.5,0.5,0
5777,0.0,0.0,1.0,1.0,1.0,0
5778,0.0,0.0,0.0,0.0,0.0,2
5779,0.0,0.0,1.0,1.0,0.0,0
5780,0.0,0.5,0.5,1.0,1.0,1
5781,0.0,0.0,0.5,1.0,1.0,1
5782,0.0,0.0,1.0,1.0,1.0,0
5783,1.0,0.0,0.0,0.5,1.0,1
5784,1.0,0.5,0.0,0.0,1.0,2
5785,1.0,0.5,0.0,0.5,1.0,1
5786,1.0,0.5,0.0,0.5,1.0,1
5787,1.0,0.5,0.0,0.5,1.0,1
5788,1.0,0.0,1.0,0.0,0.5,0
5789,0.0,0.0,0.5,0.5,0.5,2
5790,1.0,0.5,0.5,0.0,1.0,2
5791,1.0,0.5,1.0,1.0,1.0,0
5792,1.0,0.5,0.0,0.0,1.0,2
5793,1.0,0.5,1.0,1.0,1.0,0
5794,1.0,0.5,0.5,0.5,1.0,0
5795,0.0,0.5,0.0,0.0,0.5,2
5796,0.0,0.5,0.0,0.0,1.0,2
5797,0.0,0.5,0.0,0.0,1.0,2
5798,0.0,0.5,0.0,0.0,1.0,2
5799,0.0,0.0,1.0,0.5,1.0,0
5800,1.0,0.0,0.5,0.5,1.0,0
5801,0.0,0.0,0.5,0.5,1.0,1
5802,0.0,0.0,0.5,0.5,1.0,1
5803,1.0,0.0,0.0,0.5,1.0,1
5804,0.0,0.0,0.5,1.0,1.0,1
5805,0.0,0.5,0.0,1.0,1.0,1
5806,0.0,0.0,0.0,1.0,1.0,1
5807,0.0,0.5,0.0,0.0,1.0,2
5808,0.0,0.5,0.0,0.0,1.0,2
5809,0.0,0.0,1.0,1.0,1.0,0
5810,0.0,0.0,1.0,0.5,1.0,0
5811,0.0,0.5,0.0,1.0,1.0,1
5812,0.0,0.0,0.0,1.0,1.0,1
5813,0.0,0.0,1.0,0.0,1.0,0
5814,0.0,0.0,1.0,0.0,1.0,0
5815,1.0,0.0,0.5,0.5,1.0,0
5816,0.0,0.0,1.0,0.5,1.0,0
5817,0.0,0.5,0.0,0.0,1.0,2
5818,0.0,0.0,1.0,1.0,1.0,0
5819,0.0,0.0,0.5,0.0,1.0,2
5820,0.0,0.0,1.0,0.5,1.0,0
5821,1.0,0.0,1.0,0.0,1.0,0
5822,0.0,0.0,0.0,1.0,1.0,1
5823,0.0,0.0,0.0,1.0,1.0,1
5824,0.0,0.5,1.0,0.0,1.0,0
5825,0.0,0.5,0.0,0.0,1.0,2
5826,0.0,0.5,0.0,0.0,1.0,2
5827,0.0,0.5,0.0,0.0,0.5,2
5828,0.0,0.0,0.0,1.0,1.0,1
5829,0.0,0.5,0.0,0.0,1.0,2
5830,0.5,0.0,0.5,0.5,1.0,1
5831,1.0,0.0,1.0,1.0,1.0,0
5832,1.0,0.5,1.0,1.0,1.0,0
5833,0.5,0.0,1.0,1.0,0.0,0
5834,1.0,0.5,1.0,1.0,1.0,0
5835,1.0,0.0,1.0,1.0,1.0,0
5836,1.0,0.5,1.0,1.0,1.0,0
5837,0.0,0.0,1.0,1.0,0.0,0
5838,1.0,1.0,1.0,0.0,1.0,0
5839,1.0,0.0,1.0,1.0,1.0,0
5840,0.5,0.5,0.5,1.0,0.0,1
5841,1.0,0.0,1.0,1.0,1.0,0
5842,1.0,0.0,0.5,1.0,1.0,1
5843,0.0,0.0,0.5,1.0,1.0,1
5844,0.0,0.5,0.0,0.0,0.0,2
5845,0.0,0.5,0.0,0.0,1.0,2
5846,0.0,0.5,0.0,0.0,0.5,2
5847,1.0,0.0,0.5,0.5,1.0,0
5848,1.0,0.0,1.0,0.5,1.0,0
5849,0.0,0.0,0.5,0.5,1.0,1
5850,0.0,0.0,1.0,0.5,1.0,0
5851,0.0,0.5,0.0,0.0,1.0,2
5852,1.0,0.0,0.5,1.0,1.0,1
5853,1.0,0.5,0.5,1.0,1.0,1
5854,0.0,0.5,0.0,0.0,1.0,2
5855,0.0,0.5,0.0,0.0,0.5,2
5856,0.0,0.5,0.0,0.0,1.0,2
5857,0.0,0.5,0.0,0.0,1.0,2
5858,1.0,0.0,1.0,1.0,1.0,0
5859,1.0,0.0,0.5,1.0,1.0,1
5860,0.0,0.0,1.0,0.0,1.0,0
5861,0.0,0.0,0.5,0.0,1.0,2
5862,1.0,0.5,0.0,1.0,1.0,1
5863,0.0,0.5,0.0,1.0,0.5,1
5864,1.0,0.5,0.5,1.0,1.0,1
5865,1.0,0.5,0.5,1.0,1.0,1
5866,1.0,0.0,0.0,0.0,1.0,2
5867,1.0,0.5,0.0,1.0,1.0,1
5868,0.5,0.0,0.0,1.0,1.0,1
5869,0.0,0.0,1.0,0.5,1.0,0
5870,0.5,0.0,0.0,1.0,1.0,1
5871,0.0,0.0,1.0,1.0,1.0,0
5872,1.0,0.0,0.0,1.0,0.0,1
5873,1.0,0.5,0.5,1.0,1.0,1
5874,1.0,0.0,0.5,1.0,0.5,1
5875,1.0,0.5,1.0,1.0,1.0,0
5876,0.5,0.0,1.0,1.0,1.0,0
5877,1.0,0.5,0.5,1.0,1.0,1
5878,0.0,0.0,0.0,1.0,0.0,1
5879,0.5,0.5,0.5,1.0,1.0,1
5880,0.0,0.0,1.0,1.0,1.0,0
5881,1.0,0.0,1.0,1.0,0.5,0
5882,1.0,0.0,1.0,1.0,1.0,0
5883,1.0,0.5,1.0,1.0,1.0,0
5884,1.0,0.5,0.5,1.0,1.0,1
5885,1.0,0.0,1.0,1.0,1.0,0
5886,1.0,0.0,0.0,1.0,1.0,1
5887,1.0,0.5,1.0,1.0,1.0,0
5888,0.5,0.0,1.0,1.0,1.0,0
5889,0.0,0.0,0.5,1.0,1.0,1
5890,0.0,0.0,0.0,1.0,1.0,1
5891,0.0,0.0,0.5,1.0,1.0,1
5892,1.0,0.5,0.0,1.0,1.0,1
5893,1.0,0.5,0.0,1.0,0.5,1
5894,0.0,0.5,0.0,0.0,1.0,2
5895,0.0,0.5,0.0,0.0,1.0,2
5896,0.0,0.5,0.0,0.0,1.0,2
5897,0.0,0.5,0.0,0.0,0.5,2
5898,1.0,0.0,0.5,0.5,1.0,0
5899,1.0,0.0,1.0,0.5,1.0,0
5900,0.0,0.0,0.0,0.0,1.0,2
5901,0.5,0.0,0.5,1.0,1.0,1
5902,0.0,0.0,0.0,1.0,1.0,1
5903,1.0,0.0,0.0,0.5,1.0,1
5904,1.0,0.5,0.0,1.0,1.0,1
5905,1.0,0.5,0.0,0.0,0.5,2
5906,1.0,0.0,0.0,1.0,1.0,1
5907,1.0,0.0,1.0,0.0,1.0,0
5908,0.0,0.5,0.0,0.0,1.0,2
5909,1.0,0.5,0.0,0.0,0.5,2
5910,1.0,0.5,0.0,0.0,1.0,2
5911,1.0,0.5,0.0,1.0,1.0,1
5912,1.0,0.0,1.0,0.0,1.0,0
5913,1.0,0.0,1.0,0.5,1.0,0
5914,0.5,0.0,0.0,0.5,1.0,1
5915,0.5,0.0,1.0,0.5,1.0,0
5916,0.5,0.5,1.0,1.0,0.5,0
5917,1.0,0.0,0.0,1.0,0.0,1
5918,0.5,0.0,1.0,1.0,1.0,0
5919,1.0,0.5,1.0,1.0,0.0,0
5920,1.0,0.0,1.0,1.0,1.0,0
5921,0.0,0.0,0.5,1.0,1.0,1
5922,0.5,0.0,1.0,1.0,1.0,0
5923,0.5,0.5,0.5,0.5,0.0,2
5924,0.0,0.0,0.5,1.0,1.0,1
5925,1.0,0.5,1.0,1.0,1.0,0
5926,0.5,0.0,0.5,0.0,1.0,2
5927,1.0,0.0,0.5,0.5,1.0,0
5928,1.0,0.5,0.0,1.0,1.0,1
5929,1.0,0.0,0.0,1.0,1.0,1
5930,1.0,0.5,0.5,0.5,1.0,0
5931,1.0,0.0,1.0,0.5,1.0,0
5932,1.0,0.5,1.0,1.0,1.0,0
5933,0.0,0.5,0.5,0.5,1.0,1
5934,1.0,0.0,1.0,0.0,1.0,0
5935,0.5,0.5,0.5,0.5,1.0,1
5936,1.0,0.0,1.0,1.0,1.0,0
5937,0.5,0.0,0.5,1.0,1.0,1
5938,0.5,0.5,0.5,1.0,1.0,1
5939,0.5,0.0,0.5,0.5,1.0,1
5940,0.5,0.0,0.5,1.0,1.0,1
5941,1.0,1.0,1.0,0.5,1.0,0
5942,0.5,0.5,1.0,1.0,1.0,0
5943,0.0,0.0,0.5,1.0,1.0,1
5944,0.5,0.0,1.0,1.0,1.0,0
5945,0.0,0.0,0.5,1.0,1.0,1
5946,1.0,0.0,1.0,1.0,1.0,0
5947,0.5,0.0,0.5,0.5,1.0,1
5948,1.0,0.0,1.0,1.0,1.0,0
5949,1.0,0.5,1.0,1.0,1.0,0
5950,0.5,0.5,0.0,1.0,0.0,1
5951,0.5,1.0,0.0,0.5,1.0,1
5952,0.5,0.5,1.0,1.0,1.0,0
5953,1.0,0.5,0.5,0.5,1.0,0
5954,1.0,0.0,1.0,1.0,1.0,0
5955,0.5,0.5,1.0,1.0,1.0,0
5956,0.5,0.5,1.0,1.0,1.0,0
5957,1.0,1.0,0.5,1.0,1.0,1
5958,1.0,0.0,0.0,0.5,1.0,1
5959,1.0,0.0,1.0,1.0,1.0,0
5960,0.0,0.0,0.5,1.0,1.0,1
5961,0.5,0.0,0.5,0.5,1.0,1
5962,0.5,0.0,0.5,0.5,0.5,2
5963,0.0,0.0,0.5,1.0,1.0,1
5964,0.5,0.0,0.5,1.0,1.0,1
5965,0.0,0.0,1.0,1.0,1.0,0
5966,1.0,0.0,1.0,0.5,1.0,0
5967,0.5,0.0,1.0,1.0,0.5,0
5968,0.5,0.0,1.0,1.0,0.5,0
5969,0.0,0.0,1.0,1.0,1.0,0
5970,1.0,0.5,1.0,0.0,0.5,0
5971,0.5,0.0,0.0,0.0,1.0,2
5972,1.0,0.0,1.0,0.0,0.5,0
5973,1.0,0.0,1.0,0.5,1.0,0
5974,1.0,0.5,1.0,1.0,1.0,0
5975,0.0,0.0,0.0,0.0,1.0,2
5976,0.0,0.0,0.0,0.0,1.0,2
5977,1.0,0.0,1.0,0.5,1.0,0
5978,0.0,0.5,0.0,0.0,0.5,2
5979,0.5,0.5,0.5,1.0,1.0,1
5980,1.0,0.0,0.5,0.5,1.0,0
5981,0.5,0.0,0.5,0.5,1.0,1
5982,0.0,0.0,1.0,0.5,1.0,0
5983,0.0,0.0,1.0,0.5,1.0,0
5984,0.5,0.0,0.0,1.0,0.0,1
5985,0.5,0.0,0.5,0.5,0.0,2
5986,0.0,0.0,1.0,0.5,0.5,0
5987,0.0,0.5,1.0,1.0,0.5,0
5988,0.0,0.5,0.5,0.5,0.5,2
5989,0.0,0.0,0.5,1.0,1.0,1
5990,0.0,0.5,0.5,0.5,1.0,1
5991,0.0,0.0,0.5,0.0,0.5,2
5992,0.5,0.0,1.0,0.5,1.0,0
5993,0.0,0.0,1.0,1.0,0.5,0
5994,0.0,0.0,0.0,1.0,0.5,1
5995,0.0,0.0,1.0,0.5,0.5,0
5996,0.5,0.0,0.0,1.0,1.0,1
5997,0.5,0.0,0.0,1.0,1.0,1
5998,1.0,0.0,0.0,1.0,1.0,1
5999,0.5,0.0,0.5,0.0,1.0,2
6000,1.0,0.5,0.5,0.0,0.5,2
6001,0.5,0.0,0.5,1.0,0.0,1
6002,0.0,0.5,0.5,1.0,1.0,1
6003,0.5,0.0,1.0,0.5,1.0,0
6004,0.5,0.0,0.0,1.0,1.0,1
6005,0.0,0.5,0.5,0.0,1.0,2
6006,0.5,0.0,1.0,0.0,1.0,0
6007,1.0,0.0,0.5,1.0,1.0,1
6008,0.5,0.0,0.0,1.0,0.0,1
6009,0.5,0.0,0.0,1.0,0.0,1
6010,1.0,0.0,1.0,1.0,1.0,0
6011,1.0,0.0,0.0,1.0,1.0,1
6012,0.0,0.5,0.5,0.5,0.5,2
6013,0.0,0.5,0.0,0.5,1.0,1
6014,1.0,0.5,0.5,1.0,1.0,1
6015,0.0,1.0,0.5,1.0,0.5,1
6016,1.0,0.5,1.0,1.0,0.0,0
6017,1.0,0.5,0.5,1.0,1.0,1
6018,1.0,0.5,0.5,1.0,1.0,1
6019,1.0,0.0,0.0,1.0,1.0,1
6020,0.5,0.0,0.0,0.0,1.0,2
6021,0.0,0.0,0.0,0.5,1.0,1
6022,1.0,0.5,1.0,0.0,1.0,0
6023,1.0,0.0,0.0,0.0,1.0,2
6024,0.5,0.0,1.0,0.0,1.0,0
6025,1.0,0.0,0.0,1.0,1.0,1
6026,0.5,0.0,0.0,1.0,0.0,1
6027,0.0,0.5,1.0,1.0,1.0,0
6028,0.5,0.5,0.0,1.0,0.0,1
