Unnamed: 0,area,ciudad,zona,residuos,residuos_especiales,agua,energia,conciencia,final
5544,urbana,100252,SAN FRANCISCO DE NATABUEL,0.5,0.5,0.5,1.0,0.5,1
5545,urbana,100252,SAN FRANCISCO DE NATABUEL,1.0,0.5,0.0,0.5,0.0,2
5546,urbana,100252,SAN FRANCISCO DE NATABUEL,1.0,0.0,0.5,1.0,0.0,1
5547,urbana,100252,SAN FRANCISCO DE NATABUEL,0.5,0.5,0.5,1.0,0.5,1
5548,urbana,100252,SAN FRANCISCO DE NATABUEL,0.5,0.5,0.5,1.0,1.0,1
5549,urbana,100252,SAN FRANCISCO DE NATABUEL,1.0,0.0,0.0,0.0,1.0,2
5550,rural,100254,SAN ROQUE,0.5,0.5,0.5,1.0,1.0,1
5551,rural,100254,SAN ROQUE,0.5,0.0,0.5,1.0,1.0,1
5552,rural,100254,SAN ROQUE,1.0,0.0,0.0,0.0,1.0,2
5553,rural,100254,SAN ROQUE,1.0,0.0,0.5,1.0,1.0,1
5554,rural,100254,SAN ROQUE,0.5,0.0,1.0,1.0,1.0,0
5555,rural,100254,SAN ROQUE,1.0,0.5,0.0,0.5,1.0,1
5556,rural,100254,SAN ROQUE,1.0,0.5,0.0,1.0,0.5,1
5557,rural,100254,SAN ROQUE,1.0,0.5,0.0,1.0,1.0,1
5558,rural,100254,SAN ROQUE,1.0,0.0,0.0,1.0,1.0,1
5559,rural,100254,SAN ROQUE,0.5,0.0,0.5,1.0,0.5,1
5560,rural,100254,SAN ROQUE,1.0,0.0,0.5,1.0,1.0,1
5561,rural,100254,SAN ROQUE,1.0,0.0,0.5,0.5,1.0,0
5562,rural,100356,QUIROGA,0.5,0.5,1.0,0.5,1.0,0
5563,rural,100356,QUIROGA,1.0,0.0,1.0,1.0,1.0,0
5564,rural,100356,QUIROGA,1.0,1.0,0.0,1.0,0.5,1
5565,rural,100356,QUIROGA,0.0,0.0,0.5,0.5,1.0,1
5566,rural,100356,QUIROGA,0.5,0.5,1.0,1.0,0.5,0
5567,rural,100356,QUIROGA,0.5,1.0,0.5,0.0,0.5,2
5568,rural,100356,QUIROGA,1.0,1.0,0.0,0.0,1.0,2
5569,rural,100356,QUIROGA,1.0,0.5,1.0,1.0,0.5,0
5570,rural,100356,QUIROGA,0.5,0.5,0.5,1.0,0.5,1
5571,rural,100356,QUIROGA,1.0,0.0,1.0,0.0,0.5,0
5572,rural,100356,QUIROGA,0.5,0.5,0.0,1.0,1.0,1
5573,rural,100356,QUIROGA,1.0,0.0,0.0,1.0,1.0,1
5574,rural,100450,OTAVALO,1.0,1.0,0.0,0.5,1.0,1
5575,rural,100450,OTAVALO,1.0,0.0,0.0,1.0,1.0,1
5576,rural,100450,OTAVALO,0.5,0.5,0.5,1.0,0.5,1
5577,rural,100450,OTAVALO,0.5,0.5,0.5,1.0,0.5,1
5578,rural,100450,OTAVALO,1.0,0.0,0.5,0.5,1.0,0
5579,rural,100450,OTAVALO,0.0,0.0,0.5,1.0,0.5,1
5580,rural,100450,OTAVALO,1.0,0.5,1.0,0.0,1.0,0
5581,rural,100450,OTAVALO,1.0,0.5,0.0,1.0,0.5,1
5582,rural,100450,OTAVALO,0.5,0.0,1.0,1.0,0.5,0
5583,rural,100450,OTAVALO,1.0,0.0,0.0,1.0,1.0,1
5584,rural,100450,OTAVALO,1.0,0.5,1.0,0.5,1.0,0
5585,rural,100450,OTAVALO,1.0,0.5,0.5,0.5,0.5,0
5586,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.0,1.0,1.0,1.0,0
5587,rural,100455,SAN JOSE DE QUICHINCHE,0.5,0.5,0.5,1.0,0.5,1
5588,rural,100455,SAN JOSE DE QUICHINCHE,0.5,0.5,0.0,0.5,1.0,1
5589,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.0,0.5,1.0,1.0,1
5590,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.5,0.0,1.0,1.0,1
5591,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.5,0.0,1.0,1.0,1
5592,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.0,0.5,0.5,1.0,0
5593,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.0,0.5,1.0,1.0,1
5594,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.5,0.0,0.5,0.5,2
5595,rural,100455,SAN JOSE DE QUICHINCHE,1.0,0.5,0.0,1.0,0.5,1
5596,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,1.0,0.5,1.0,0
5597,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,1.0,1.0,1.0,0
5598,urbana,100456,SAN JUAN DE ILUMAN,1.0,1.0,0.5,0.0,0.5,2
5599,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,1.0,1.0,1.0,0
5600,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,1.0,1.0,1.0,0
5601,urbana,100456,SAN JUAN DE ILUMAN,1.0,1.0,0.5,1.0,1.0,1
5602,urbana,100456,SAN JUAN DE ILUMAN,1.0,1.0,0.5,0.0,1.0,2
5603,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,1.0,1.0,1.0,0
5604,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,0.5,1.0,1.0,1
5605,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.0,0.0,1.0,1.0,1
5606,urbana,100456,SAN JUAN DE ILUMAN,1.0,0.5,0.0,1.0,1.0,1
5607,urbana,100458,SAN RAFAEL,1.0,0.5,0.0,1.0,0.5,1
5608,urbana,100458,SAN RAFAEL,1.0,0.0,1.0,0.5,1.0,0
5609,urbana,100458,SAN RAFAEL,0.5,0.0,1.0,0.0,0.5,0
5610,urbana,100458,SAN RAFAEL,0.5,0.5,1.0,1.0,1.0,0
5611,urbana,100458,SAN RAFAEL,1.0,0.5,0.0,1.0,0.5,1
5612,urbana,100458,SAN RAFAEL,1.0,0.5,0.0,0.5,0.5,2
5613,urbana,100458,SAN RAFAEL,1.0,0.0,1.0,1.0,0.5,0
5614,urbana,100458,SAN RAFAEL,1.0,0.5,1.0,0.5,0.5,0
5615,urbana,100458,SAN RAFAEL,1.0,1.0,0.5,1.0,0.5,1
5616,urbana,100458,SAN RAFAEL,1.0,1.0,1.0,1.0,0.5,0
5617,urbana,100458,SAN RAFAEL,1.0,1.0,0.0,1.0,1.0,1
5618,urbana,100458,SAN RAFAEL,0.5,0.5,0.0,0.5,0.5,2
5619,urbana,100550,PIMAMPIRO,1.0,1.0,1.0,0.0,0.0,0
5620,urbana,100550,PIMAMPIRO,0.5,0.5,0.0,0.5,1.0,1
5621,urbana,100550,PIMAMPIRO,0.5,0.5,0.5,1.0,0.0,1
5622,urbana,100550,PIMAMPIRO,1.0,0.5,1.0,1.0,1.0,0
5623,urbana,100550,PIMAMPIRO,1.0,0.0,0.0,0.5,1.0,1
5624,urbana,100550,PIMAMPIRO,1.0,1.0,0.5,0.5,0.5,0
5625,urbana,100550,PIMAMPIRO,1.0,0.5,1.0,0.5,0.5,0
5626,urbana,100550,PIMAMPIRO,1.0,0.0,1.0,1.0,1.0,0
5627,urbana,100550,PIMAMPIRO,1.0,0.5,1.0,0.5,0.5,0
5628,urbana,100550,PIMAMPIRO,1.0,0.0,0.5,1.0,1.0,1
5629,urbana,100550,PIMAMPIRO,1.0,0.0,1.0,0.5,1.0,0
5630,urbana,100550,PIMAMPIRO,1.0,0.0,0.0,0.5,1.0,1
5631,rural,100551,CHUGA,1.0,0.5,0.5,0.0,1.0,2
5632,rural,100551,CHUGA,1.0,1.0,0.0,1.0,0.5,1
5633,rural,100551,CHUGA,1.0,0.0,0.0,0.0,0.5,2
5634,rural,100551,CHUGA,1.0,0.5,0.5,0.0,1.0,2
5635,rural,100551,CHUGA,1.0,0.5,1.0,0.5,0.5,0
5636,rural,100551,CHUGA,1.0,1.0,0.0,0.0,0.5,2
5637,rural,100551,CHUGA,1.0,1.0,0.0,1.0,0.0,1
5638,rural,100551,CHUGA,1.0,0.5,0.0,0.5,1.0,1
5639,rural,100551,CHUGA,1.0,0.5,1.0,0.5,0.5,0
5640,rural,100551,CHUGA,1.0,0.0,0.0,0.5,1.0,1
5641,rural,100551,CHUGA,1.0,0.5,0.0,0.5,0.0,2
5642,rural,100551,CHUGA,0.5,0.0,1.0,1.0,1.0,0
5643,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,0.5,0.5,1.0,0
5644,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,0.5,0.5,0.5,0
5645,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,0.0,0.5,1.0,1
5646,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,0.0,0.5,1.0,1
5647,rural,100652,LA MERCED DE BUENOS AIRES,0.0,1.0,0.0,1.0,1.0,1
5648,rural,100652,LA MERCED DE BUENOS AIRES,0.0,1.0,0.0,0.5,1.0,1
5649,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,1.0,1.0,1.0,0
5650,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,1.0,1.0,1.0,0
5651,rural,100652,LA MERCED DE BUENOS AIRES,1.0,1.0,0.0,1.0,1.0,1
5652,rural,100652,LA MERCED DE BUENOS AIRES,1.0,0.5,0.0,1.0,1.0,1
5653,rural,100654,SAN BLAS,1.0,0.0,0.0,1.0,1.0,1
5654,rural,100654,SAN BLAS,0.5,0.0,0.0,0.5,0.5,2
5655,rural,100654,SAN BLAS,1.0,0.5,1.0,1.0,0.5,0
5656,rural,100654,SAN BLAS,0.5,0.5,0.0,1.0,0.5,1
5657,rural,100654,SAN BLAS,1.0,0.0,1.0,1.0,1.0,0
5658,rural,100654,SAN BLAS,0.5,0.0,0.0,0.5,0.5,2
5659,rural,100654,SAN BLAS,1.0,0.5,0.5,0.5,0.5,0
5660,rural,100654,SAN BLAS,0.5,0.5,1.0,0.5,1.0,0
5661,rural,100654,SAN BLAS,1.0,0.5,0.5,0.0,1.0,2
5662,rural,100654,SAN BLAS,1.0,0.5,0.5,1.0,1.0,1
5663,rural,100654,SAN BLAS,1.0,0.0,1.0,0.5,0.5,0
5664,rural,100654,SAN BLAS,0.5,0.0,1.0,1.0,1.0,0
5665,rural,100654,SAN BLAS,0.5,1.0,0.0,0.5,0.5,2
5666,urbana,110150,LOJA,1.0,0.5,1.0,0.0,0.0,0
5667,urbana,110150,LOJA,0.5,0.5,0.0,0.0,1.0,2
5668,urbana,110150,LOJA,1.0,0.5,0.0,0.0,0.0,2
5669,urbana,110150,LOJA,0.0,0.5,1.0,0.0,1.0,0
5670,urbana,110150,LOJA,0.0,0.0,1.0,0.0,1.0,0
5671,urbana,110150,LOJA,0.5,0.0,0.5,0.0,0.0,2
5672,urbana,110150,LOJA,0.5,0.0,0.5,0.5,0.5,2
5673,urbana,110150,LOJA,0.0,1.0,0.0,0.0,1.0,2
5674,urbana,110150,LOJA,0.0,0.5,0.0,0.5,1.0,1
5675,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5676,urbana,110150,LOJA,0.0,0.0,0.0,0.5,1.0,1
5677,urbana,110150,LOJA,0.5,0.0,0.0,0.0,0.5,2
5678,urbana,110150,LOJA,1.0,0.5,1.0,0.5,0.0,0
5679,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5680,urbana,110150,LOJA,0.0,0.0,0.0,1.0,1.0,1
5681,urbana,110150,LOJA,1.0,0.5,0.5,0.0,0.0,2
5682,urbana,110150,LOJA,1.0,0.5,0.0,0.0,0.0,2
5683,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5684,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5685,urbana,110150,LOJA,1.0,0.0,0.5,0.0,1.0,2
5686,urbana,110150,LOJA,1.0,0.0,1.0,0.0,0.5,0
5687,urbana,110150,LOJA,1.0,0.0,1.0,0.0,1.0,0
5688,urbana,110150,LOJA,1.0,0.0,0.0,0.5,0.5,1
5689,urbana,110150,LOJA,1.0,0.5,1.0,0.0,1.0,0
5690,urbana,110150,LOJA,0.0,0.0,1.0,0.0,1.0,0
5691,urbana,110150,LOJA,0.0,0.0,0.5,0.5,1.0,1
5692,urbana,110150,LOJA,0.0,0.5,0.5,0.0,1.0,2
5693,urbana,110150,LOJA,0.0,0.5,0.5,0.5,0.5,2
5694,urbana,110150,LOJA,0.0,0.0,0.5,0.0,1.0,2
5695,urbana,110150,LOJA,0.0,0.0,0.0,1.0,1.0,1
5696,urbana,110150,LOJA,0.0,0.0,1.0,1.0,1.0,0
5697,urbana,110150,LOJA,0.0,0.0,1.0,1.0,0.0,0
5698,urbana,110150,LOJA,0.0,0.0,0.5,1.0,1.0,1
5699,urbana,110150,LOJA,1.0,0.0,1.0,1.0,1.0,0
5700,urbana,110150,LOJA,0.0,0.0,0.0,1.0,0.0,1
5701,urbana,110150,LOJA,1.0,0.0,1.0,1.0,0.0,0
5702,urbana,110150,LOJA,0.5,0.0,1.0,1.0,0.5,0
5703,urbana,110150,LOJA,0.0,0.0,1.0,0.0,1.0,0
5704,urbana,110150,LOJA,0.0,0.0,1.0,0.0,0.5,0
5705,urbana,110150,LOJA,0.5,0.0,1.0,0.0,1.0,0
5706,urbana,110150,LOJA,0.0,0.5,0.0,0.0,1.0,2
5707,urbana,110150,LOJA,0.5,0.0,1.0,1.0,1.0,0
5708,urbana,110150,LOJA,0.5,0.0,1.0,1.0,1.0,0
5709,urbana,110150,LOJA,0.5,0.0,1.0,1.0,0.5,0
5710,urbana,110150,LOJA,1.0,0.5,0.0,1.0,1.0,1
5711,urbana,110150,LOJA,1.0,1.0,0.0,0.0,1.0,2
5712,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5713,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5714,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5715,urbana,110150,LOJA,0.0,0.0,1.0,0.0,0.5,0
5716,urbana,110150,LOJA,0.0,0.0,1.0,0.0,0.0,0
5717,urbana,110150,LOJA,0.5,0.0,0.5,0.0,1.0,2
5718,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5719,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5720,urbana,110150,LOJA,0.0,0.0,0.0,0.5,1.0,1
5721,urbana,110150,LOJA,0.0,0.0,0.5,0.5,0.0,2
5722,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5723,urbana,110150,LOJA,0.0,0.0,1.0,1.0,0.0,0
5724,urbana,110150,LOJA,0.0,0.0,1.0,1.0,0.5,0
5725,urbana,110150,LOJA,0.0,0.5,0.5,1.0,0.5,1
5726,urbana,110150,LOJA,0.0,0.0,1.0,1.0,0.0,0
5727,urbana,110150,LOJA,0.0,1.0,1.0,1.0,0.5,0
5728,urbana,110150,LOJA,0.0,0.5,1.0,1.0,1.0,0
5729,urbana,110150,LOJA,0.0,0.5,0.5,1.0,0.5,1
5730,urbana,110150,LOJA,0.0,0.0,1.0,1.0,0.0,0
5731,urbana,110150,LOJA,0.0,0.5,1.0,0.5,1.0,0
5732,urbana,110150,LOJA,0.0,0.0,0.5,0.0,0.5,2
5733,urbana,110150,LOJA,0.0,0.5,0.5,1.0,1.0,1
5734,urbana,110150,LOJA,0.0,0.0,1.0,1.0,1.0,0
5735,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5736,urbana,110150,LOJA,1.0,1.0,0.0,1.0,1.0,1
5737,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5738,urbana,110150,LOJA,1.0,0.5,0.0,0.5,1.0,1
5739,urbana,110150,LOJA,1.0,0.5,0.0,0.5,1.0,1
5740,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5741,urbana,110150,LOJA,1.0,0.0,1.0,0.5,0.5,0
5742,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5743,urbana,110150,LOJA,0.0,0.5,0.0,0.5,1.0,1
5744,urbana,110150,LOJA,0.0,0.0,0.5,0.0,0.5,2
5745,urbana,110150,LOJA,0.5,0.0,0.0,0.5,0.5,2
5746,urbana,110150,LOJA,0.0,0.0,0.0,0.0,0.5,2
5747,urbana,110150,LOJA,0.0,0.0,0.5,0.0,1.0,2
5748,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5749,urbana,110150,LOJA,0.0,0.0,0.5,0.0,0.5,2
5750,urbana,110150,LOJA,0.0,0.0,0.0,0.0,0.5,2
5751,urbana,110150,LOJA,1.0,0.0,0.0,0.0,0.0,2
5752,urbana,110150,LOJA,1.0,0.5,0.0,0.5,1.0,1
5753,urbana,110150,LOJA,0.0,0.5,0.0,0.5,1.0,1
5754,urbana,110150,LOJA,0.0,0.5,0.0,0.5,1.0,1
5755,urbana,110150,LOJA,0.0,0.0,0.0,0.0,1.0,2
5756,urbana,110150,LOJA,0.0,0.5,0.0,0.0,1.0,2
5757,urbana,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5758,urbana,110150,LOJA,1.0,0.5,0.0,0.0,0.0,2
5759,urbana,110150,LOJA,1.0,0.0,0.5,1.0,1.0,1
5760,urbana,110150,LOJA,0.0,0.0,0.5,0.0,1.0,2
5761,urbana,110150,LOJA,1.0,0.5,1.0,1.0,0.0,0
5762,urbana,110150,LOJA,1.0,1.0,0.5,1.0,1.0,1
5763,urbana,110150,LOJA,0.0,0.5,0.0,1.0,1.0,1
5764,urbana,110150,LOJA,1.0,0.5,1.0,1.0,0.0,0
5765,urbana,110150,LOJA,0.0,0.5,0.5,0.0,0.5,2
5766,urbana,110150,LOJA,1.0,1.0,1.0,0.5,1.0,0
5767,urbana,110150,LOJA,1.0,0.5,0.5,0.5,1.0,0
5768,urbana,110150,LOJA,1.0,0.0,1.0,1.0,1.0,0
5769,urbana,110150,LOJA,1.0,0.0,0.5,1.0,0.5,1
5770,urbana,110150,LOJA,1.0,0.0,1.0,1.0,1.0,0
5771,urbana,110150,LOJA,0.0,0.5,0.5,1.0,0.5,1
5772,urbana,110150,LOJA,0.0,0.0,1.0,1.0,1.0,0
5773,urbana,110150,LOJA,1.0,0.0,0.5,1.0,0.5,1
5774,urbana,110150,LOJA,0.0,0.0,0.5,0.5,1.0,1
5775,urbana,110150,LOJA,0.0,0.0,0.5,1.0,1.0,1
5776,urbana,110150,LOJA,0.0,0.5,1.0,0.5,0.5,0
5777,urbana,110150,LOJA,0.0,0.0,1.0,1.0,1.0,0
5778,urbana,110150,LOJA,0.0,0.0,0.0,0.0,0.0,2
5779,urbana,110150,LOJA,0.0,0.0,1.0,1.0,0.0,0
5780,urbana,110150,LOJA,0.0,0.5,0.5,1.0,1.0,1
5781,urbana,110150,LOJA,0.0,0.0,0.5,1.0,1.0,1
5782,urbana,110150,LOJA,0.0,0.0,1.0,1.0,1.0,0
5783,rural,110150,LOJA,1.0,0.0,0.0,0.5,1.0,1
5784,rural,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5785,rural,110150,LOJA,1.0,0.5,0.0,0.5,1.0,1
5786,rural,110150,LOJA,1.0,0.5,0.0,0.5,1.0,1
5787,rural,110150,LOJA,1.0,0.5,0.0,0.5,1.0,1
5788,rural,110150,LOJA,1.0,0.0,1.0,0.0,0.5,0
5789,rural,110150,LOJA,0.0,0.0,0.5,0.5,0.5,2
5790,rural,110150,LOJA,1.0,0.5,0.5,0.0,1.0,2
5791,rural,110150,LOJA,1.0,0.5,1.0,1.0,1.0,0
5792,rural,110150,LOJA,1.0,0.5,0.0,0.0,1.0,2
5793,rural,110150,LOJA,1.0,0.5,1.0,1.0,1.0,0
5794,rural,110150,LOJA,1.0,0.5,0.5,0.5,1.0,0
5795,rural,110154,GUALEL,0.0,0.5,0.0,0.0,0.5,2
5796,rural,110154,GUALEL,0.0,0.5,0.0,0.0,1.0,2
5797,rural,110154,GUALEL,0.0,0.5,0.0,0.0,1.0,2
5798,rural,110154,GUALEL,0.0,0.5,0.0,0.0,1.0,2
5799,rural,110154,GUALEL,0.0,0.0,1.0,0.5,1.0,0
5800,rural,110154,GUALEL,1.0,0.0,0.5,0.5,1.0,0
5801,rural,110154,GUALEL,0.0,0.0,0.5,0.5,1.0,1
5802,rural,110154,GUALEL,0.0,0.0,0.5,0.5,1.0,1
5803,rural,110154,GUALEL,1.0,0.0,0.0,0.5,1.0,1
5804,rural,110154,GUALEL,0.0,0.0,0.5,1.0,1.0,1
5805,rural,110154,GUALEL,0.0,0.5,0.0,1.0,1.0,1
5806,rural,110154,GUALEL,0.0,0.0,0.0,1.0,1.0,1
5807,rural,110156,MALACATOS (VALLADOLID),0.0,0.5,0.0,0.0,1.0,2
5808,rural,110156,MALACATOS (VALLADOLID),0.0,0.5,0.0,0.0,1.0,2
5809,rural,110156,MALACATOS (VALLADOLID),0.0,0.0,1.0,1.0,1.0,0
5810,rural,110156,MALACATOS (VALLADOLID),0.0,0.0,1.0,0.5,1.0,0
5811,rural,110156,MALACATOS (VALLADOLID),0.0,0.5,0.0,1.0,1.0,1
5812,rural,110156,MALACATOS (VALLADOLID),0.0,0.0,0.0,1.0,1.0,1
5813,rural,110156,MALACATOS (VALLADOLID),0.0,0.0,1.0,0.0,1.0,0
5814,rural,110156,MALACATOS (VALLADOLID),0.0,0.0,1.0,0.0,1.0,0
5815,rural,110156,MALACATOS (VALLADOLID),1.0,0.0,0.5,0.5,1.0,0
5816,rural,110156,MALACATOS (VALLADOLID),0.0,0.0,1.0,0.5,1.0,0
5817,rural,110156,MALACATOS (VALLADOLID),0.0,0.5,0.0,0.0,1.0,2
5818,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.0,1.0,1.0,1.0,0
5819,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.0,0.5,0.0,1.0,2
5820,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.0,1.0,0.5,1.0,0
5821,rural,110158,SAN PEDRO DE VILCABAMBA,1.0,0.0,1.0,0.0,1.0,0
5822,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.0,0.0,1.0,1.0,1
5823,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.0,0.0,1.0,1.0,1
5824,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.5,1.0,0.0,1.0,0
5825,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.5,0.0,0.0,1.0,2
5826,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.5,0.0,0.0,1.0,2
5827,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.5,0.0,0.0,0.5,2
5828,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.0,0.0,1.0,1.0,1
5829,rural,110158,SAN PEDRO DE VILCABAMBA,0.0,0.5,0.0,0.0,1.0,2
5830,rural,110250,CARIAMANGA,0.5,0.0,0.5,0.5,1.0,1
5831,rural,110250,CARIAMANGA,1.0,0.0,1.0,1.0,1.0,0
5832,rural,110250,CARIAMANGA,1.0,0.5,1.0,1.0,1.0,0
5833,rural,110250,CARIAMANGA,0.5,0.0,1.0,1.0,0.0,0
5834,rural,110250,CARIAMANGA,1.0,0.5,1.0,1.0,1.0,0
5835,rural,110250,CARIAMANGA,1.0,0.0,1.0,1.0,1.0,0
5836,rural,110250,CARIAMANGA,1.0,0.5,1.0,1.0,1.0,0
5837,rural,110250,CARIAMANGA,0.0,0.0,1.0,1.0,0.0,0
5838,rural,110250,CARIAMANGA,1.0,1.0,1.0,0.0,1.0,0
5839,rural,110250,CARIAMANGA,1.0,0.0,1.0,1.0,1.0,0
5840,rural,110250,CARIAMANGA,0.5,0.5,0.5,1.0,0.0,1
5841,rural,110250,CARIAMANGA,1.0,0.0,1.0,1.0,1.0,0
5842,urbana,110350,CATAMAYO (LA TOMA),1.0,0.0,0.5,1.0,1.0,1
5843,urbana,110350,CATAMAYO (LA TOMA),0.0,0.0,0.5,1.0,1.0,1
5844,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,0.0,2
5845,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,1.0,2
5846,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,0.5,2
5847,urbana,110350,CATAMAYO (LA TOMA),1.0,0.0,0.5,0.5,1.0,0
5848,urbana,110350,CATAMAYO (LA TOMA),1.0,0.0,1.0,0.5,1.0,0
5849,urbana,110350,CATAMAYO (LA TOMA),0.0,0.0,0.5,0.5,1.0,1
5850,urbana,110350,CATAMAYO (LA TOMA),0.0,0.0,1.0,0.5,1.0,0
5851,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,1.0,2
5852,urbana,110350,CATAMAYO (LA TOMA),1.0,0.0,0.5,1.0,1.0,1
5853,urbana,110350,CATAMAYO (LA TOMA),1.0,0.5,0.5,1.0,1.0,1
5854,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,1.0,2
5855,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,0.5,2
5856,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,1.0,2
5857,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,0.0,1.0,2
5858,urbana,110350,CATAMAYO (LA TOMA),1.0,0.0,1.0,1.0,1.0,0
5859,urbana,110350,CATAMAYO (LA TOMA),1.0,0.0,0.5,1.0,1.0,1
5860,urbana,110350,CATAMAYO (LA TOMA),0.0,0.0,1.0,0.0,1.0,0
5861,urbana,110350,CATAMAYO (LA TOMA),0.0,0.0,0.5,0.0,1.0,2
5862,urbana,110350,CATAMAYO (LA TOMA),1.0,0.5,0.0,1.0,1.0,1
5863,urbana,110350,CATAMAYO (LA TOMA),0.0,0.5,0.0,1.0,0.5,1
5864,urbana,110350,CATAMAYO (LA TOMA),1.0,0.5,0.5,1.0,1.0,1
5865,urbana,110350,CATAMAYO (LA TOMA),1.0,0.5,0.5,1.0,1.0,1
5866,rural,110651,BELLAVISTA,1.0,0.0,0.0,0.0,1.0,2
5867,rural,110651,BELLAVISTA,1.0,0.5,0.0,1.0,1.0,1
5868,rural,110651,BELLAVISTA,0.5,0.0,0.0,1.0,1.0,1
5869,rural,110651,BELLAVISTA,0.0,0.0,1.0,0.5,1.0,0
5870,rural,110651,BELLAVISTA,0.5,0.0,0.0,1.0,1.0,1
5871,rural,110651,BELLAVISTA,0.0,0.0,1.0,1.0,1.0,0
5872,rural,110651,BELLAVISTA,1.0,0.0,0.0,1.0,0.0,1
5873,rural,110651,BELLAVISTA,1.0,0.5,0.5,1.0,1.0,1
5874,rural,110651,BELLAVISTA,1.0,0.0,0.5,1.0,0.5,1
5875,rural,110651,BELLAVISTA,1.0,0.5,1.0,1.0,1.0,0
5876,rural,110651,BELLAVISTA,0.5,0.0,1.0,1.0,1.0,0
5877,rural,110651,BELLAVISTA,1.0,0.5,0.5,1.0,1.0,1
5878,rural,110656,EL AIRO,0.0,0.0,0.0,1.0,0.0,1
5879,rural,110656,EL AIRO,0.5,0.5,0.5,1.0,1.0,1
5880,rural,110656,EL AIRO,0.0,0.0,1.0,1.0,1.0,0
5881,rural,110656,EL AIRO,1.0,0.0,1.0,1.0,0.5,0
5882,rural,110656,EL AIRO,1.0,0.0,1.0,1.0,1.0,0
5883,rural,110656,EL AIRO,1.0,0.5,1.0,1.0,1.0,0
5884,rural,110656,EL AIRO,1.0,0.5,0.5,1.0,1.0,1
5885,rural,110656,EL AIRO,1.0,0.0,1.0,1.0,1.0,0
5886,rural,110656,EL AIRO,1.0,0.0,0.0,1.0,1.0,1
5887,rural,110656,EL AIRO,1.0,0.5,1.0,1.0,1.0,0
